state,state_code,dayspostlegal,distance,income,legal,month,ppg,quality_score,quantity,year
Oregon,41,313,3262.1721,39426,0,9,2.8219168,2,7.087380900000001,2013
Oregon,41,304,3215.989,39426,0,9,8.4657507,2,14.174762,2013
Oregon,41,281,3287.9729,39426,0,8,3.5273962,3,28.349524,2013
Oregon,41,173,2947.325,39426,0,4,5.2910943,2,28.349524,2013
Oregon,41,303,3287.9729,39426,0,8,9.876709,3,7.087380900000001,2013
Oregon,41,131,2954.1279,39426,0,3,3.5273962,2,28.349524,2013
Oregon,41,300,3287.9729,39426,0,8,5.2910943,2,28.349524,2013
Oregon,41,309,3026.4641,39426,0,9,11.287666999999999,3,3.5436904,2013
Oregon,41,113,3287.9729,39426,0,2,4.0084047,2,4.9895163,2013
Oregon,41,187,3279.948,39426,0,5,6.3493133,3,14.174762,2013
Oregon,41,210,3287.9729,39426,0,5,20.042023,3,4.9895163,2013
Oregon,41,265,3187.908,39426,0,7,5.5990415,2,25.004279999999998,2013
Oregon,41,166,3287.9729,39426,0,4,7.0547924,3,14.174762,2013
Oregon,41,123,3167.99,39426,0,3,7.0547924,2,7.087380900000001,2013
Oregon,41,116,3287.9729,39426,0,2,5.2910943,2,28.349524,2013
Oregon,41,77,2947.325,39426,0,1,2.8219168,2,28.349524,2013
Oregon,41,115,3015.323,39426,0,2,11.287666999999999,2,3.5436904,2013
Oregon,41,96,2990.667,39426,0,2,1.0021011999999998,2,4.9895163,2013
Oregon,41,165,3117.3921,39426,0,4,3.5273962,3,28.349524,2013
Oregon,41,95,2899.7339,39426,0,2,7.0547924,2,28.349524,2013
Oregon,41,233,3114.5239,39426,0,6,1.0582188,2,28.349524,2013
Oregon,41,165,3287.9729,39426,0,4,14.109585000000001,2,28.349524,2013
Oregon,41,208,3287.9729,39426,0,5,6.3493133,3,28.349524,2013
Oregon,41,305,3295.4131,39426,0,9,5.6438336,3,28.349524,2013
Oregon,41,125,3287.9729,39426,0,3,10.021011,3,4.9895163,2013
Oregon,41,64,3283.634,39426,0,1,7.0547924,2,28.349524,2013
Oregon,41,200,3300.2,39426,0,5,11.287666999999999,2,7.087380900000001,2013
Oregon,41,280,3287.9729,39426,0,8,5.6438336,3,28.349524,2013
Oregon,41,318,2851.6111,39426,0,9,9.876709,2,7.087380900000001,2013
Oregon,41,216,2947.325,39426,0,6,17.636979999999998,3,28.349524,2013
Oregon,41,109,3026.4641,39426,0,2,7.0547924,3,28.349524,2013
Oregon,41,87,3001.9351,39426,0,1,35.273959999999995,3,28.349524,2013
Oregon,41,292,3287.9729,39426,0,8,8.4657507,3,14.174762,2013
Oregon,41,278,3287.9729,39426,0,8,8.0168095,3,4.9895163,2013
Oregon,41,229,3287.9729,39426,0,6,6.3493133,3,14.174762,2013
Oregon,41,200,3279.948,39426,0,5,10.021011,2,4.9895163,2013
Oregon,41,279,3287.9729,39426,0,8,11.287666999999999,2,28.349524,2013
Oregon,41,253,3287.9729,39426,0,7,10.582189,3,28.349524,2013
Oregon,41,91,3279.948,39426,0,1,4.0084047,3,4.9895163,2013
Oregon,41,321,3287.9729,39426,0,9,8.4657507,3,3.5436904,2013
Oregon,41,181,3117.3921,39426,0,5,10.582189,2,7.087380900000001,2013
Oregon,41,288,3287.9729,39426,0,8,1.9985248,2,10.007381,2013
Oregon,41,124,2947.325,39426,0,3,10.021011,2,4.9895163,2013
Oregon,41,186,3217.615,39426,0,5,3.5273962,2,28.349524,2013
Oregon,41,84,3279.948,39426,0,1,8.4657507,3,3.5436904,2013
Oregon,41,326,2947.325,39426,0,9,9.992624300000001,2,10.007381,2013
Oregon,41,291,2947.325,39426,0,8,4.1969023000000005,2,10.007381,2013
Oregon,41,170,2851.6111,39426,0,4,7.0547924,3,28.349524,2013
Oregon,41,261,3021.625,39426,0,7,17.636979999999998,3,28.349524,2013
Oregon,41,86,2851.6111,39426,0,1,3.5273962,2,28.349524,2013
Oregon,41,294,3272.7151,39426,0,8,10.0,2,1.0,2013
Oregon,41,64,2947.325,39426,0,1,3.5273962,2,28.349524,2013
Oregon,41,103,2947.325,39426,0,2,6.7020526,3,14.174762,2013
Oregon,41,171,3279.948,39426,0,4,4.2328753,2,28.349524,2013
Oregon,41,185,3287.9729,39426,0,5,4.9383545,2,28.349524,2013
Oregon,41,115,2707.3789,39426,0,2,1.4109584,2,28.349524,2013
Oregon,41,284,2947.325,39426,0,8,1.7636981,2,28.349524,2013
Oregon,41,294,3287.9729,39426,0,8,7.0547924,2,28.349524,2013
Oregon,41,223,3218.895,39426,0,6,11.287666999999999,2,3.5436904,2013
Oregon,41,70,3187.908,39426,0,1,5.6438336,2,28.349524,2013
Oregon,41,225,3279.948,39426,0,6,3.0063035,2,4.9895163,2013
Oregon,41,223,3117.3921,39426,0,6,7.0547924,3,14.174762,2013
Oregon,41,247,3054.9319,39426,0,7,7.0547924,2,28.349524,2013
Oregon,41,310,3287.9729,39426,0,9,10.582189,3,28.349524,2013
Oregon,41,224,3263.2029,39426,0,6,2.8219168,2,28.349524,2013
Oregon,41,136,3287.9729,39426,0,3,4.409244999999999,3,28.349524,2013
Oregon,41,276,3287.9729,39426,0,8,10.582189,3,28.349524,2013
Oregon,41,71,3183.6909,39426,0,1,6.1729430999999995,2,28.349524,2013
Oregon,41,70,3287.9729,39426,0,1,5.6438336,2,3.5436904,2013
Oregon,41,83,3287.9729,39426,0,1,5.6438336,2,3.5436904,2013
Oregon,41,115,3287.9729,39426,0,2,7.0547924,3,7.087380900000001,2013
Oregon,41,226,3117.3921,39426,0,6,3.5273962,3,28.349524,2013
Oregon,41,271,3117.3921,39426,0,7,7.7602715,3,28.349524,2013
Oregon,41,88,3283.634,39426,0,1,3.5273962,3,28.349524,2013
Oregon,41,241,3117.3921,39426,0,6,7.0547924,3,28.349524,2013
Oregon,41,304,2857.8689,39426,0,9,1.7636981,2,28.349524,2013
Oregon,41,266,3287.9729,39426,0,7,5.6438336,2,3.5436904,2013
Oregon,41,316,3217.615,39426,0,9,5.6438336,3,14.174762,2013
Oregon,41,89,3217.615,39426,0,1,4.9383545,3,28.349524,2013
Oregon,41,100,2851.6111,39426,0,2,4.409244999999999,3,28.349524,2013
Oregon,41,288,3117.3921,39426,0,8,4.9383545,3,28.349524,2013
Oregon,41,285,3287.9729,39426,0,8,7.7602715,3,14.174762,2013
Oregon,41,272,2990.667,39426,0,7,3.5273962,3,28.349524,2013
Oregon,41,142,3287.9729,39426,0,3,8.4657507,3,28.349524,2013
Oregon,41,204,3283.634,39426,0,5,8.4657507,3,3.5436904,2013
Oregon,41,119,3287.9729,39426,0,2,5.2910943,3,28.349524,2013
Oregon,41,150,3187.908,39426,0,3,3.5273962,2,28.349524,2013
Oregon,41,115,3287.9729,39426,0,2,7.7602715,3,14.174762,2013
Oregon,41,256,3300.2,39426,0,7,9.876709,2,14.174762,2013
Oregon,41,117,3073.95,39426,0,2,8.4657507,2,14.174762,2013
Oregon,41,300,2969.157,39426,0,8,2.1164377,2,28.349524,2013
Oregon,41,284,3287.9729,39426,0,8,10.0,2,1.0,2013
Oregon,41,200,3217.615,39426,0,5,10.0,3,1.0,2013
Oregon,41,326,3287.9729,39426,0,9,7.0547924,2,7.087380900000001,2013
Oregon,41,327,3287.9729,39426,0,9,2.4981561,2,10.007381,2013
Oregon,41,200,3287.9729,39426,0,5,5.8202038,3,28.349524,2013
Oregon,41,269,3217.615,39426,0,7,8.0168095,2,4.9895163,2013
Oregon,41,221,3279.948,39426,0,6,8.818489999999999,2,28.349524,2013
Oregon,41,118,3287.9729,39426,0,2,8.4657507,3,14.174762,2013
Oregon,41,294,3322.241,39426,0,8,9.876709,3,28.349524,2013
Oregon,41,262,3287.9729,39426,0,7,5.6438336,3,3.5436904,2013
Oregon,41,304,3287.9729,39426,0,9,1.5873283,2,28.349524,2013
Oregon,41,106,3026.4641,39426,0,2,14.109585000000001,3,28.349524,2013
Oregon,41,310,3287.9729,39426,0,9,4.2328753,3,7.087380900000001,2013
Oregon,41,300,2838.8359,39426,0,8,3.5273962,2,28.349524,2013
Oregon,41,93,2947.325,39426,0,2,5.2910943,2,28.349524,2013
Oregon,41,200,3287.9729,39426,0,5,4.9383545,2,28.349524,2013
Oregon,41,221,2714.3081,39426,0,6,7.9366411999999995,2,28.349524,2013
Oregon,41,110,2899.7339,39426,0,2,1.4109584,2,28.349524,2013
Oregon,41,281,3244.803,39426,0,8,7.0547924,2,7.087380900000001,2013
Oregon,41,249,3287.9729,39426,0,7,9.876709,3,28.349524,2013
Oregon,41,233,3114.5239,39426,0,6,1.0582188,2,28.349524,2013
Oregon,41,266,2947.325,39426,0,7,9.876709,3,28.349524,2013
Oregon,41,194,3287.9729,39426,0,5,10.582189,2,28.349524,2013
Oregon,41,93,2851.6111,39426,0,2,3.5273962,2,28.349524,2013
Oregon,41,328,3114.5239,39426,0,9,4.9383545,2,14.174762,2013
Oregon,41,186,2851.6111,39426,0,5,3.5273962,2,28.349524,2013
Oregon,41,198,3287.9729,39426,0,5,1.0021011999999998,2,4.9895163,2013
Oregon,41,242,3283.634,39426,0,7,6.3493133,2,14.174762,2013
Oregon,41,272,3287.9729,39426,0,7,7.0547924,2,28.349524,2013
Oregon,41,227,3217.615,39426,0,6,11.287666999999999,2,3.5436904,2013
Oregon,41,261,3287.9729,39426,0,7,10.0,2,1.0,2013
Oregon,41,312,3283.634,39426,0,9,8.4657507,2,7.087380900000001,2013
Oregon,41,99,3117.3921,39426,0,2,8.0016546,2,14.996898000000002,2013
Oregon,41,116,3183.9871,39426,0,2,6.3493133,3,28.349524,2013
Oregon,41,96,3183.6909,39426,0,2,7.0547924,2,7.087380900000001,2013
Oregon,41,83,3287.9729,39426,0,1,4.2328753,2,28.349524,2013
Oregon,41,304,3197.0991,39426,0,9,1.7636981,3,28.349524,2013
Oregon,41,177,3117.3921,39426,0,4,5.2910943,3,28.349524,2013
Oregon,41,176,3217.615,39426,0,4,11.287666999999999,3,3.5436904,2013
Oregon,41,126,3283.634,39426,0,3,6.3493133,3,28.349524,2013
Oregon,41,119,3215.989,39426,0,2,9.876709,2,7.087380900000001,2013
Oregon,41,236,2947.325,39426,0,6,5.8202038,3,28.349524,2013
Oregon,41,158,3217.615,39426,0,4,11.287666999999999,2,3.5436904,2013
Oregon,41,181,3117.3921,39426,0,5,5.2910943,3,28.349524,2013
Oregon,41,302,3287.9729,39426,0,8,22.575335,2,3.5436904,2013
Oregon,41,142,3287.9729,39426,0,3,6.3493133,3,28.349524,2013
Oregon,41,285,3287.9729,39426,0,8,11.287666999999999,3,7.087380900000001,2013
Oregon,41,75,3287.9729,39426,0,1,14.109585000000001,3,28.349524,2013
Oregon,41,307,3164.9319,39426,0,9,11.287666999999999,2,3.5436904,2013
Oregon,41,171,3117.3921,39426,0,4,9.171230300000001,3,28.349524,2013
Oregon,41,332,3117.3921,39426,0,9,5.2910943,2,28.349524,2013
Oregon,41,175,3005.304,39426,0,4,5.6438336,3,28.349524,2013
Oregon,41,184,2851.6111,39426,0,5,7.014708000000001,2,4.9895163,2013
Oregon,41,312,3116.0009999999997,39426,0,9,5.8202038,3,28.349524,2013
Oregon,41,279,3217.615,39426,0,8,10.021011,2,4.9895163,2013
Oregon,41,297,3217.615,39426,0,8,3.5273962,2,28.349524,2013
Oregon,41,324,3287.9729,39426,0,9,16.931501,3,3.5436904,2013
Oregon,41,286,3287.9729,39426,0,8,7.0547924,3,28.349524,2013
Oregon,41,104,3287.9729,39426,0,2,7.0547924,3,28.349524,2013
Oregon,41,298,3287.9729,39426,0,8,3.1746566,2,28.349524,2013
Oregon,41,220,3276.4099,39426,0,6,1.0006796999999998,3,19.986414,2013
Oregon,41,270,3287.9729,39426,0,7,1.4109584,1,28.349524,2013
Oregon,41,307,3300.2,39426,0,9,8.4657507,2,3.5436904,2013
Oregon,41,97,3217.615,39426,0,2,16.931501,2,3.5436904,2013
Oregon,41,200,3287.9729,39426,0,5,9.876709,3,28.349524,2013
Oregon,41,202,2851.6111,39426,0,5,3.1746566,3,28.349524,2013
Oregon,41,194,3117.3921,39426,0,5,7.0547924,2,3.5436904,2013
Oregon,41,280,3163.2549,39426,0,8,11.287666999999999,3,3.5436904,2013
Oregon,41,207,3217.615,39426,0,5,1.7636981,2,28.349524,2013
Oregon,41,228,3183.6909,39426,0,6,19.471228,3,28.349524,2013
Oregon,41,104,3117.3921,39426,0,2,8.4657507,2,7.087380900000001,2013
Oregon,41,305,3288.949,39426,0,9,5.6438336,2,28.349524,2013
Oregon,41,247,3117.3921,39426,0,7,11.181846,3,28.349524,2013
Oregon,41,281,3311.04,39426,0,8,8.818489999999999,3,28.349524,2013
Oregon,41,71,3300.2,39426,0,1,11.287666999999999,2,3.5436904,2013
Oregon,41,204,3287.9729,39426,0,5,1.4109584,2,28.349524,2013
Oregon,41,84,3287.9729,39426,0,1,8.4657507,3,7.087380900000001,2013
Oregon,41,327,3300.2,39426,0,9,18.342461,1,3.5436904,2013
Oregon,41,109,3117.3921,39426,0,2,9.018910400000001,2,4.9895163,2013
Oregon,41,149,2851.6111,39426,0,3,10.0,3,1.0,2013
Oregon,41,113,3283.634,39426,0,2,1.2698627,2,28.349524,2013
Oregon,41,122,3287.9729,39426,0,3,8.4657507,2,3.5436904,2013
Oregon,41,149,3287.9729,39426,0,3,1.0021011999999998,1,4.9895163,2013
Oregon,41,126,3287.9729,39426,0,3,5.6438336,2,28.349524,2013
Oregon,41,302,3287.9729,39426,0,8,6.1729430999999995,2,28.349524,2013
Oregon,41,167,3287.9729,39426,0,4,9.876709,3,14.174762,2013
Oregon,41,256,3272.7151,39426,0,7,5.2910943,2,28.349524,2013
Oregon,41,268,3117.3921,39426,0,7,6.1729430999999995,2,28.349524,2013
Oregon,41,295,3117.3921,39426,0,8,3.5273962,3,28.349524,2013
Oregon,41,306,3287.9729,39426,0,9,11.287666999999999,3,3.5436904,2013
Oregon,41,280,2831.844,39426,0,8,3.5273962,2,28.349524,2013
Oregon,41,110,3215.989,39426,0,2,5.6438336,2,3.5436904,2013
Oregon,41,285,3300.2,39426,0,8,5.2910943,2,28.349524,2013
Oregon,41,276,3287.9729,39426,0,8,6.3493133,3,28.349524,2013
Oregon,41,193,3164.9319,39426,0,5,10.021011,2,4.9895163,2013
Oregon,41,216,3270.9409,39426,0,6,7.0547924,3,14.174762,2013
Oregon,41,309,3263.2029,39426,0,9,1.0229449000000002,2,28.349524,2013
Oregon,41,161,3283.634,39426,0,4,80.168091,1,4.9895163,2013
Oregon,41,264,3217.615,39426,0,7,7.0547924,2,7.087380900000001,2013
Oregon,41,160,3117.3921,39426,0,4,3.5273962,2,28.349524,2013
Oregon,41,75,2899.7339,39426,0,1,14.109585000000001,2,3.5436904,2013
Oregon,41,271,3287.9729,39426,0,7,10.0,2,1.0,2013
Oregon,41,330,3300.2,39426,0,9,1.4109584,2,28.349524,2013
Oregon,41,140,3217.615,39426,0,3,11.287666999999999,3,3.5436904,2013
Oregon,41,251,3217.615,39426,0,7,6.3493133,2,28.349524,2013
Oregon,41,81,3287.9729,39426,0,1,5.6438336,2,7.087380900000001,2013
Oregon,41,220,2851.6111,39426,0,6,4.5856152,2,28.349524,2013
Oregon,41,125,3117.3921,39426,0,3,6.3493133,2,28.349524,2013
Oregon,41,159,3287.9729,39426,0,4,10.582189,3,7.087380900000001,2013
Oregon,41,296,2851.6111,39426,0,8,3.5273962,3,28.349524,2013
Oregon,41,255,3164.9319,39426,0,7,4.2328753,2,28.349524,2013
Oregon,41,310,3263.2029,39426,0,9,7.0547924,2,28.349524,2013
Oregon,41,286,3287.9729,39426,0,8,5.2910943,2,28.349524,2013
Oregon,41,145,3276.4099,39426,0,3,8.4657507,2,14.174762,2013
Oregon,41,77,3155.075,39426,0,1,5.6438336,2,3.5436904,2013
Oregon,41,224,3117.3921,39426,0,6,8.4657507,3,3.5436904,2013
Oregon,41,75,3287.9729,39426,0,1,7.014708000000001,2,4.9895163,2013
Oregon,41,204,2947.325,39426,0,5,4.2328753,2,7.087380900000001,2013
Oregon,41,181,3287.9729,39426,0,5,11.287666999999999,3,3.5436904,2013
Oregon,41,281,3117.3921,39426,0,8,6.012607099999999,2,4.9895163,2013
Oregon,41,297,3283.634,39426,0,8,7.0547924,2,28.349524,2013
Oregon,41,184,3005.304,39426,0,5,6.3493133,3,28.349524,2013
Oregon,41,197,3117.3921,39426,0,5,5.2910943,3,28.349524,2013
Oregon,41,294,3336.261,39426,0,8,10.582189,3,28.349524,2013
Oregon,41,296,3117.3921,39426,0,8,8.4657507,2,3.5436904,2013
Oregon,41,308,3300.2,39426,0,9,8.4657507,3,3.5436904,2013
Oregon,41,208,3287.9729,39426,0,5,5.6438336,2,28.349524,2013
Oregon,41,221,3287.9729,39426,0,6,14.029416000000001,2,4.9895163,2013
Oregon,41,221,2829.3411,39426,0,6,8.4657507,3,28.349524,2013
Oregon,41,290,3287.9729,39426,0,8,8.0168095,2,4.9895163,2013
Oregon,41,291,3005.304,39426,0,8,7.0547924,3,3.5436904,2013
Oregon,41,227,3217.615,39426,0,6,10.021011,2,4.9895163,2013
Oregon,41,262,3287.9729,39426,0,7,7.0547924,3,28.349524,2013
Oregon,41,160,3287.9729,39426,0,4,4.409244999999999,3,28.349524,2013
Oregon,41,327,3287.9729,39426,0,9,7.0547924,2,28.349524,2013
Oregon,41,134,2947.325,39426,0,3,8.0168095,3,4.9895163,2013
Oregon,41,217,3187.908,39426,0,6,4.0084047,2,4.9895163,2013
Oregon,41,292,2999.051,39426,0,8,5.2910943,2,28.349524,2013
Oregon,41,154,2981.5339,39426,0,4,3.5273962,2,28.349524,2013
Oregon,41,149,3287.9729,39426,0,3,9.992624300000001,2,10.007381,2013
Oregon,41,139,3288.949,39426,0,3,7.0547924,3,7.087380900000001,2013
Oregon,41,117,3266.4390000000003,39426,0,2,5.2910943,3,28.349524,2013
Oregon,41,257,2969.157,39426,0,7,7.0547924,3,28.349524,2013
Oregon,41,146,3266.4829,39426,0,3,7.0547924,3,28.349524,2013
Oregon,41,217,3287.9729,39426,0,6,1.0006796999999998,3,19.986414,2013
Oregon,41,75,3182.542,39426,0,1,7.0547924,2,14.174762,2013
Oregon,41,189,3117.3921,39426,0,5,7.0547924,3,28.349524,2013
Oregon,41,163,3287.9729,39426,0,4,5.2910943,2,28.349524,2013
Oregon,41,145,2981.5339,39426,0,3,8.4657507,2,14.174762,2013
Oregon,41,177,3288.949,39426,0,4,1.5873283,3,28.349524,2013
Oregon,41,135,3287.9729,39426,0,3,10.582189,3,28.349524,2013
Oregon,41,242,3217.615,39426,0,7,5.2910943,2,14.174762,2013
Oregon,41,135,3116.0009999999997,39426,0,3,3.3510263,3,28.349524,2013
Oregon,41,96,3300.2,39426,0,2,8.4657507,3,7.087380900000001,2013
Oregon,41,240,3215.7241,39426,0,6,12.345886,3,28.349524,2013
Oregon,41,96,3388.4729,39426,0,2,10.021011,2,4.9895163,2013
Oregon,41,113,3164.9319,39426,0,2,9.876709,3,28.349524,2013
Oregon,41,290,3287.9729,39426,0,8,10.582189,3,28.349524,2013
Oregon,41,257,3116.0009999999997,39426,0,7,8.4657507,2,3.5436904,2013
Oregon,41,251,3287.9729,39426,0,7,12.025214,3,4.9895163,2013
Oregon,41,70,3287.9729,39426,0,1,7.0547924,2,14.174762,2013
Oregon,41,258,3283.634,39426,0,7,8.4657507,2,7.087380900000001,2013
Oregon,41,325,3287.9729,39426,0,9,7.0547924,3,14.174762,2013
Oregon,41,148,3287.9729,39426,0,3,7.0547924,3,28.349524,2013
Oregon,41,250,3287.9729,39426,0,7,16.931501,2,3.5436904,2013
Oregon,41,143,3287.9729,39426,0,3,10.582189,3,28.349524,2013
Oregon,41,193,3287.9729,39426,0,5,3.5273962,2,14.174762,2013
Oregon,41,248,3322.241,39426,0,7,6.5256829000000005,2,28.349524,2013
Oregon,41,186,3187.908,39426,0,5,7.0547924,2,7.087380900000001,2013
Oregon,41,166,3217.615,39426,0,4,4.409244999999999,3,28.349524,2013
Oregon,41,292,3322.241,39426,0,8,10.582189,2,28.349524,2013
Oregon,41,84,2935.6841,39426,0,1,4.409244999999999,3,28.349524,2013
Oregon,41,328,3217.615,39426,0,9,8.1130114,3,14.174762,2013
Oregon,41,261,3287.9729,39426,0,7,8.4657507,2,3.5436904,2013
Oregon,41,271,3287.9729,39426,0,7,7.0547924,3,28.349524,2013
Oregon,41,92,3403.4551,39426,0,2,5.2910943,3,28.349524,2013
Oregon,41,140,3287.9729,39426,0,3,8.818489999999999,3,28.349524,2013
Oregon,41,162,2714.3081,39426,0,4,4.2328753,3,28.349524,2013
Oregon,41,298,3287.9729,39426,0,8,11.287666999999999,2,7.087380900000001,2013
Oregon,41,268,3276.4099,39426,0,7,1.4109584,3,14.174762,2013
Oregon,41,250,3287.9729,39426,0,7,7.7602715,2,28.349524,2013
Oregon,41,174,3287.9729,39426,0,4,28.219170000000002,3,3.5436904,2013
Oregon,41,173,3217.615,39426,0,4,6.3493133,3,28.349524,2013
Oregon,41,315,3287.9729,39426,0,9,7.0547924,2,28.349524,2013
Oregon,41,153,3287.9729,39426,0,4,10.582189,3,28.349524,2013
Oregon,41,184,3120.094,39426,0,5,6.7020526,3,14.174762,2013
Oregon,41,80,3322.241,39426,0,1,1.9985248,2,10.007381,2013
Oregon,41,75,2947.325,39426,0,1,3.1746566,3,28.349524,2013
Oregon,41,214,3287.9729,39426,0,6,3.5273962,2,28.349524,2013
Oregon,41,125,2851.6111,39426,0,3,7.0547924,2,28.349524,2013
Oregon,41,187,2851.6111,39426,0,5,11.287666999999999,3,3.5436904,2013
Oregon,41,85,3287.9729,39426,0,1,7.0547924,3,14.174762,2013
Oregon,41,313,3283.634,39426,0,9,7.0547924,2,28.349524,2013
Oregon,41,306,3295.4131,39426,0,9,5.2910943,3,28.349524,2013
Oregon,41,320,3287.9729,39426,0,9,8.4657507,3,14.174762,2013
Oregon,41,73,3287.9729,39426,0,1,10.0,3,1.0,2013
Oregon,41,200,3287.9729,39426,0,5,7.7602715,2,28.349524,2013
Oregon,41,184,3116.0009999999997,39426,0,5,6.5256829000000005,3,28.349524,2013
Oregon,41,172,3117.3921,39426,0,4,9.876709,2,3.5436904,2013
Oregon,41,320,3287.9729,39426,0,9,10.582189,3,14.174762,2013
Oregon,41,130,3187.908,39426,0,3,7.0547924,3,28.349524,2013
Oregon,41,67,3283.634,39426,0,1,9.523969699999999,2,28.349524,2013
Oregon,41,141,3283.634,39426,0,3,1.0006796999999998,2,19.986414,2013
Oregon,41,94,3283.634,39426,0,2,10.021011,1,4.9895163,2013
Oregon,41,202,3287.9729,39426,0,5,5.996573400000001,3,28.349524,2013
Oregon,41,293,3217.615,39426,0,8,10.582189,2,14.174762,2013
Oregon,41,147,3114.5239,39426,0,3,14.109585000000001,3,28.349524,2013
Oregon,41,99,2947.325,39426,0,2,7.505098299999999,2,19.986414,2013
Oregon,41,67,3287.9729,39426,0,1,6.3493133,3,28.349524,2013
Oregon,41,194,3217.615,39426,0,5,11.287666999999999,3,7.087380900000001,2013
Oregon,41,210,3117.3921,39426,0,5,6.3493133,2,14.174762,2013
Oregon,41,126,3217.615,39426,0,3,5.6438336,3,28.349524,2013
Oregon,41,320,3116.0009999999997,39426,0,9,5.2910943,2,28.349524,2013
Oregon,41,86,3217.615,39426,0,1,5.2910943,3,28.349524,2013
Oregon,41,75,2851.6111,39426,0,1,7.0547924,3,28.349524,2013
Oregon,41,-281,3187.908,39083,0,1,11.287666999999999,3,3.5436904,2012
Oregon,41,36,3215.718,39083,0,12,5.6438336,3,7.087380900000001,2012
Oregon,41,-6,2838.8359,39083,0,10,4.9383545,3,28.349524,2012
Oregon,41,-280,3287.9729,39083,0,1,8.818489999999999,3,14.174762,2012
Oregon,41,-125,3287.9729,39083,0,6,9.876709,2,7.087380900000001,2012
Oregon,41,-117,3225.407,39083,0,7,6.2082171,3,3.5436904,2012
Oregon,41,27,3244.803,39083,0,11,6.3493133,3,28.349524,2012
Oregon,41,21,3287.9729,39083,0,11,11.287666999999999,2,3.5436904,2012
Oregon,41,-300,3300.2,39083,0,1,3.5273962,3,28.349524,2012
Oregon,41,-175,3287.9729,39083,0,5,2.8219168,2,7.087380900000001,2012
Oregon,41,5,3187.908,39083,0,11,14.109585000000001,3,28.349524,2012
Oregon,41,-109,3164.9319,39083,0,7,3.5273962,2,28.349524,2012
Oregon,41,-99,3283.634,39083,0,7,9.992624300000001,2,10.007381,2012
Oregon,41,11,3287.9729,39083,0,11,5.2910943,3,28.349524,2012
Oregon,41,-102,3287.9729,39083,0,7,5.2910943,3,28.349524,2012
Oregon,41,-11,3183.9871,39083,0,10,5.2910943,2,28.349524,2012
Oregon,41,-173,3162.303,39083,0,5,1.4109584,2,28.349524,2012
Oregon,41,-163,3217.615,39083,0,5,12.698627,3,28.349524,2012
Oregon,41,-15,3287.9729,39083,0,10,17.636979999999998,3,28.349524,2012
Oregon,41,15,2714.3081,39083,0,11,5.996573400000001,2,28.349524,2012
Oregon,41,-117,3287.9729,39083,0,7,11.287666999999999,3,3.5436904,2012
Oregon,41,-49,3287.9729,39083,0,9,4.2328753,2,28.349524,2012
Oregon,41,6,4097.4292,39083,0,11,1.7636981,3,28.349524,2012
Oregon,41,12,3288.949,39083,0,11,7.0547924,3,7.087380900000001,2012
Oregon,41,49,3015.323,39083,0,12,7.0547924,2,28.349524,2012
Oregon,41,-279,3117.3921,39083,0,1,5.2910943,2,28.349524,2012
Oregon,41,2,3287.9729,39083,0,11,5.6438336,2,3.5436904,2012
Oregon,41,-170,3162.303,39083,0,5,2.1164377,2,28.349524,2012
Oregon,41,-43,3288.949,39083,0,9,9.171230300000001,3,28.349524,2012
Oregon,41,-38,3287.9729,39083,0,9,7.0547924,3,14.174762,2012
Oregon,41,-96,3287.9729,39083,0,7,3.5273962,2,28.349524,2012
Oregon,41,-156,3287.9729,39083,0,5,4.2328753,2,28.349524,2012
Oregon,41,-121,2981.5339,39083,0,7,8.4657507,2,14.174762,2012
Oregon,41,-60,2851.6111,39083,0,9,4.0084047,2,4.9895163,2012
Oregon,41,-43,3167.99,39083,0,9,5.996573400000001,2,28.349524,2012
Oregon,41,-214,3287.9729,39083,0,4,7.7602715,3,14.174762,2012
Oregon,41,-100,3283.634,39083,0,7,10.021011,2,4.9895163,2012
Oregon,41,45,2851.6111,39083,0,12,5.6438336,2,3.5436904,2012
Oregon,41,19,3117.3921,39083,0,11,3.5273962,2,28.349524,2012
Oregon,41,-163,3283.634,39083,0,5,7.0547924,2,14.174762,2012
Oregon,41,50,3005.304,39083,0,12,2.6455472,2,28.349524,2012
Oregon,41,-213,3287.9729,39083,0,4,9.4534216,2,28.349524,2012
Oregon,41,-69,3287.9729,39083,0,8,7.0547924,3,14.174762,2012
Oregon,41,37,3167.99,39083,0,12,7.7602715,3,28.349524,2012
Oregon,41,-41,3047.218,39083,0,9,7.0547924,2,28.349524,2012
Oregon,41,5,3117.3921,39083,0,11,3.7525492,3,19.986414,2012
Oregon,41,-217,3276.4099,39083,0,3,14.109585000000001,3,7.087380900000001,2012
Oregon,41,-78,3117.3921,39083,0,8,4.9963121,3,10.007381,2012
Oregon,41,-100,3272.7151,39083,0,7,11.287666999999999,2,3.5436904,2012
Oregon,41,35,2969.157,39083,0,12,5.6438336,3,28.349524,2012
Oregon,41,-182,3300.2,39083,0,5,7.0547924,3,14.174762,2012
Oregon,41,57,3217.615,39083,0,12,5.6438336,2,28.349524,2012
Oregon,41,-175,3287.9729,39083,0,5,6.3493133,3,28.349524,2012
Oregon,41,-41,3283.634,39083,0,9,5.6438336,2,28.349524,2012
Oregon,41,-163,3287.9729,39083,0,5,10.021011,3,4.9895163,2012
Oregon,41,-279,3287.9729,39083,0,1,11.287666999999999,2,3.5436904,2012
